RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_BEGIN_DE,TOUR_PD_VALUE,TOUR_COM_NMPR_NM,COM_ONE_TY,COM_TWO_TY,COM_THREE_TY,COM_FOUR_TY,COM_FIVE_TY,COM_SIX_TY,TOUR_PURPS_NM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM
53340201,20251117,대전시,모름,20250815,2박 3일,2명,배우자,,,,,,휴식,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),판매/서비스직,500~700만원 미만
53340262,20251117,강원도,속초시,20251010,1박 2일,2명,배우자,,,,,,식도락 (지역 특색/제철 음식),M,60대 이상,기혼,자녀 독립(막내 결혼),자영업,300~500만원 미만
53340300,20251117,부산시,모름,20250815,1박 2일,2명,배우자,,,,,,휴식,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상
53340337,20251117,경기도,가평군,20250826,1박 2일,4명,부모/형제/자녀 등 가족,,,,,,자연 풍경 감상 (산/ 바다 등),M,40대,미혼,미혼,사무/기술직,700만원 이상
53340455,20251117,부산시,모름,20251108,1박 2일,5명 이상,부모/형제/자녀 등 가족,,,,,,식도락 (지역 특색/제철 음식),F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만
53340762,20251117,충청남도,공주시,20251020,1박 2일,2명,친구,,,,,,식도락 (지역 특색/제철 음식),F,50대,미혼,미혼,기타/무직,모름
53341513,20251117,강원도,속초시,20250807,2박 3일,3명,배우자,부모/형제/자녀 등 가족,,,,,친지/친구/친척 만나기,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상
53341520,20251117,강원도,양양군,20251011,2박 3일,2명,연인,,,,,,휴식,M,30대,미혼,미혼,기능/숙련/일반작업직,모름
53341735,20251117,경기도,과천시/오산시,20251001,6박 7일 이상,3명,연인,부모/형제/자녀 등 가족,,,,,자연 풍경 감상 (산/ 바다 등),M,50대,기혼,자녀 성인(막내 대학),기능/숙련/일반작업직,500~700만원 미만
53341851,20251117,강원도,강릉시,20251009,4박 5일,2명,배우자,,,,,,자연 풍경 감상 (산/ 바다 등),M,30대,기혼,신혼기(자녀 없음),사무/기술직,500~700만원 미만
53341945,20251117,경기도,의정부시/포천시,20251007,1박 2일,4명,배우자,부모/형제/자녀 등 가족,,,,,친지/친구/친척 만나기,F,50대,기혼,자녀 성인(막내 대학),사무/기술직,모름
53342244,20251117,충청북도,진천군,20251009,1박 2일,5명 이상,배우자,부모/형제/자녀 등 가족,,,,,자연 풍경 감상 (산/ 바다 등),F,50대,기혼,자녀 성인(막내 대학),전업주부,300~500만원 미만
53342257,20251117,강원도,강릉시,20251006,4박 5일,3명,부모/형제/자녀 등 가족,,,,,,자연 풍경 감상 (산/ 바다 등),F,60대 이상,기혼,자녀 성인(막내 대학),전업주부,700만원 이상
53342357,20251117,서울시,모름,20250815,2박 3일,4명,부모/형제/자녀 등 가족,,,,,,도시 경관 감상 (건축물/ 거리 등),F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만
53342579,20251117,전라남도,여수시,20251003,3박 4일,5명 이상,부모/형제/자녀 등 가족,,,,,,놀이/테마공원-온천 등 즐기기,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,300~500만원 미만
53342829,20251117,서울시,모름,20251008,3박 4일,2명,부모/형제/자녀 등 가족,,,,,,역사-유적 감상 (유적지/ 박물관 등),F,50대,미혼,미혼,사무/기술직,500~700만원 미만
53342870,20251117,강원도,춘천시,20250915,2박 3일,3명,부모/형제/자녀 등 가족,,,,,,휴식,F,40대,미혼,미혼,경영/관리/전문직,700만원 이상
53342992,20251117,전라남도,여수시,20250815,2박 3일,5명 이상,부모/형제/자녀 등 가족,,,,,,친지/친구/친척 만나기,F,50대,미혼,미혼,사무/기술직,700만원 이상
53343014,20251117,경기도,시흥시,20250815,2박 3일,4명,배우자,부모/형제/자녀 등 가족,,,,,역사-유적 감상 (유적지/ 박물관 등),M,50대,기타,자녀 성장(막내 중고생),기능/숙련/일반작업직,300~500만원 미만
53343266,20251117,인천시,모름,20250822,1박 2일,2명,배우자,,,,,,자연 풍경 감상 (산/ 바다 등),M,60대 이상,기혼,자녀 성인(막내 대학),판매/서비스직,500~700만원 미만
53343280,20251117,경상북도,경주시,20251025,1박 2일,4명,친구,,,,,,역사-유적 감상 (유적지/ 박물관 등),F,50대,기혼,자녀 성장(막내 중고생),사무/기술직,500~700만원 미만
53343405,20251117,광주시,모름,20250816,1박 2일,2명,친구,,,,,,식도락 (지역 특색/제철 음식),F,30대,미혼,미혼,사무/기술직,300만원 미만
53343806,20251117,부산시,모름,20250920,1박 2일,2명,배우자,,,,,,자연 풍경 감상 (산/ 바다 등),F,40대,기혼,자녀 성장(막내 중고생),전업주부,500~700만원 미만
53344208,20251117,부산시,모름,20251025,1박 2일,3명,친구,,,,,,친지/친구/친척 만나기,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만
53344488,20251117,경상남도,산청군,20251009,1박 2일,4명,배우자,부모/형제/자녀 등 가족,,,,,자연 풍경 감상 (산/ 바다 등),M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만
53344595,20251117,전라남도,목포시/화순군,20251008,2박 3일,4명,배우자,부모/형제/자녀 등 가족,,,,,도시 경관 감상 (건축물/ 거리 등),F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상
53344885,20251117,부산시,모름,20251003,2박 3일,4명,부모/형제/자녀 등 가족,,,,,,자연 풍경 감상 (산/ 바다 등),M,60대 이상,기혼,자녀 성인(막내 대학),사무/기술직,500~700만원 미만
53344909,20251117,경상남도,김해시,20251019,1박 2일,5명 이상,친구,,,,,,자연 풍경 감상 (산/ 바다 등),M,30대,미혼,미혼,기타/무직,모름
53344914,20251117,부산시,모름,20251005,2박 3일,5명 이상,부모/형제/자녀 등 가족,,,,,,자연 풍경 감상 (산/ 바다 등),F,30대,기타,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만
53345000,20251117,충청남도,태안군,20251113,3박 4일,3명,부모/형제/자녀 등 가족,,,,,,휴식,F,40대,미혼,미혼,사무/기술직,모름
53345302,20251117,강원도,동해시,20250812,6박 7일 이상,2명,배우자,,,,,,자연 풍경 감상 (산/ 바다 등),F,60대 이상,기타,자녀 독립(막내 결혼),전업주부,모름
53345321,20251117,강원도,고성군/속초시/인제군,20251015,2박 3일,3명,부모/형제/자녀 등 가족,,,,,,자연 풍경 감상 (산/ 바다 등),M,50대,기혼,신혼기(자녀 없음),기타/무직,모름
53345338,20251117,경상남도,사천시,20250804,2박 3일,4명,부모/형제/자녀 등 가족,,,,,,역사-유적 감상 (유적지/ 박물관 등),F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만
53345510,20251117,전라남도,여수시,20251002,2박 3일,3명,배우자,부모/형제/자녀 등 가족,,,,,놀이/테마공원-온천 등 즐기기,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만
53345527,20251117,충청북도,제천시,20250923,1박 2일,3명,부모/형제/자녀 등 가족,,,,,,휴식,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,300~500만원 미만
53345566,20251117,인천시,모름,20250815,1박 2일,4명,부모/형제/자녀 등 가족,,,,,,식도락 (지역 특색/제철 음식),M,60대 이상,기혼,자녀 성인(막내 대학),자영업,700만원 이상
53346512,20251117,경상북도,문경시/상주시/울진군,20250815,1박 2일,5명 이상,친구,,,,,,식도락 (지역 특색/제철 음식),F,60대 이상,기혼,자녀 성인(막내 대학),전업주부,모름
53346590,20251117,경상남도,산청군,20250815,2박 3일,5명 이상,친구,,,,,,자연 풍경 감상 (산/ 바다 등),M,50대,기혼,자녀 독립(막내 결혼),판매/서비스직,500~700만원 미만
53346690,20251117,대전시,모름,20251011,2박 3일,2명,배우자,,,,,,취미-운동 활동 (등산/ 낚시/ 골프 등),F,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,700만원 이상
53346786,20251117,제주도,서귀포시(시내동),20251020,4박 5일,2명,연인,,,,,,휴식,M,40대,미혼,미혼,기타/무직,700만원 이상
53346845,20251117,경상남도,통영시,20251115,1박 2일,모름,친구,,,,,,자연 풍경 감상 (산/ 바다 등),M,50대,기혼,자녀 독립(막내 결혼),자영업,모름
53346921,20251117,강원도,횡성군,20250814,1박 2일,2명,연인,,,,,,놀이/테마공원-온천 등 즐기기,F,20대,미혼,미혼,대학/대학원생,모름
53347084,20251117,강원도,강릉시,20250829,1박 2일,2명,배우자,,,,,,자연 풍경 감상 (산/ 바다 등),F,60대 이상,기혼,신혼기(자녀 없음),자영업,500~700만원 미만
53347374,20251117,충청북도,제천시,20251003,6박 7일 이상,혼자서,혼자서,,,,,,친지/친구/친척 만나기,M,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,모름
53347770,20251117,대구시,모름,20251026,1박 2일,2명,부모/형제/자녀 등 가족,,,,,,도시 경관 감상 (건축물/ 거리 등),F,50대,기혼,자녀 성인(막내 대학),사무/기술직,500~700만원 미만
53348279,20251117,경상남도,하동군,20250808,2박 3일,4명,부모/형제/자녀 등 가족,,,,,,놀이/테마공원-온천 등 즐기기,F,20대,미혼,미혼,판매/서비스직,모름
53348319,20251117,대전시,모름,20250823,1박 2일,5명 이상,부모/형제/자녀 등 가족,,,,,,축제-행사 참여,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),기타/무직,500~700만원 미만
53348323,20251117,경상남도,진주시,20251009,2박 3일,3명,배우자,부모/형제/자녀 등 가족,,,,,자연 풍경 감상 (산/ 바다 등),F,50대,기혼,자녀 성인(막내 대학),사무/기술직,300~500만원 미만
53348335,20251117,서울시,모름,20250925,1박 2일,혼자서,혼자서,,,,,,축제-행사 참여,F,20대,미혼,미혼,사무/기술직,모름
53348509,20251117,제주도,제주시(시내동),20250808,4박 5일,5명 이상,부모/형제/자녀 등 가족,,,,,,자연 풍경 감상 (산/ 바다 등),F,30대,미혼,미혼,사무/기술직,300~500만원 미만
53348575,20251117,경상북도,안동시,20251004,5박 6일,2명,배우자,,,,,,휴식,M,30대,기혼,신혼기(자녀 없음),기타/무직,300만원 미만
53348715,20251117,강원도,속초시,20251004,1박 2일,4명,배우자,부모/형제/자녀 등 가족,,,,,축제-행사 참여,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300만원 미만
53348758,20251117,전라남도,해남군,20251023,1박 2일,3명,친구,,,,,,휴식,F,50대,기혼,자녀 성인(막내 대학),기타/무직,700만원 이상
53348760,20251117,전라북도,남원시/순창군/익산시/전주시,20251009,3박 4일,2명,친구,,,,,,식도락 (지역 특색/제철 음식),M,40대,미혼,미혼,사무/기술직,모름
53349467,20251117,전라북도,군산시,20250814,2박 3일,2명,배우자,,,,,,자연 풍경 감상 (산/ 바다 등),M,50대,기혼,자녀 독립(막내 결혼),사무/기술직,500~700만원 미만
53349529,20251117,강원도,속초시,20251014,2박 3일,3명,부모/형제/자녀 등 가족,,,,,,휴식,F,60대 이상,기타,자녀 성인(막내 대학),자영업,500~700만원 미만
53349552,20251117,충청북도,제천시,20251028,1박 2일,2명,배우자,,,,,,자연 풍경 감상 (산/ 바다 등),M,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,500~700만원 미만
53349749,20251117,서울시,모름,20251004,1박 2일,3명,배우자,부모/형제/자녀 등 가족,,,,,친지/친구/친척 만나기,F,60대 이상,기혼,자녀 성인(막내 대학),전업주부,300~500만원 미만
53350104,20251117,전라남도,장성군,20250815,1박 2일,4명,부모/형제/자녀 등 가족,,,,,,휴식,M,40대,미혼,미혼,기능/숙련/일반작업직,모름
53350425,20251117,전라남도,고흥군/여수시,20251018,1박 2일,5명 이상,배우자,친구,,,,,취미-운동 활동 (등산/ 낚시/ 골프 등),M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),기능/숙련/일반작업직,300~500만원 미만
53350921,20251117,경상북도,경주시,20251009,2박 3일,4명,부모/형제/자녀 등 가족,,,,,,역사-유적 감상 (유적지/ 박물관 등),F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만
53351087,20251117,대구시,모름,20250814,2박 3일,5명 이상,배우자,부모/형제/자녀 등 가족,,,,,친지/친구/친척 만나기,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상
53351234,20251117,경상북도,영덕군,20251018,1박 2일,5명 이상,부모/형제/자녀 등 가족,,,,,,친지/친구/친척 만나기,F,50대,미혼,미혼,기타/무직,모름
53351329,20251117,전라북도,김제시,20251010,2박 3일,3명,친구,,,,,,역사-유적 감상 (유적지/ 박물관 등),M,30대,미혼,미혼,사무/기술직,300~500만원 미만
53351484,20251117,충청남도,아산시,20251018,2박 3일,2명,부모/형제/자녀 등 가족,,,,,,축제-행사 참여,M,50대,기혼,자녀 성인(막내 대학),경영/관리/전문직,700만원 이상
53351525,20251117,경상남도,거제시,20251029,1박 2일,모름,,,,,,,자연 풍경 감상 (산/ 바다 등),M,60대 이상,기혼,자녀 독립(막내 결혼),사무/기술직,300~500만원 미만
53351675,20251117,강원도,철원군,20251025,1박 2일,5명 이상,친구,,,,,,자연 풍경 감상 (산/ 바다 등),F,60대 이상,기타,자녀 독립(막내 결혼),기능/숙련/일반작업직,300~500만원 미만
53351985,20251117,경상북도,김천시,20251018,1박 2일,2명,부모/형제/자녀 등 가족,,,,,,도시 경관 감상 (건축물/ 거리 등),F,50대,기타,자녀 성장(막내 중고생),사무/기술직,모름
53352133,20251117,대전시,모름,20251018,1박 2일,2명,친구,,,,,,식도락 (지역 특색/제철 음식),F,50대,기혼,자녀 성인(막내 대학),전업주부,300~500만원 미만
53352311,20251117,전라북도,정읍시,20251108,1박 2일,2명,배우자,,,,,,자연 풍경 감상 (산/ 바다 등),M,40대,기혼,자녀 성장(막내 중고생),사무/기술직,700만원 이상
53352329,20251117,서울시,모름,20251024,1박 2일,2명,부모/형제/자녀 등 가족,,,,,,친지/친구/친척 만나기,F,40대,기혼,자녀 성장(막내 중고생),전업주부,500~700만원 미만
53352388,20251117,경상남도,거제시,20251004,2박 3일,4명,배우자,부모/형제/자녀 등 가족,,,,,자연 풍경 감상 (산/ 바다 등),M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만
53352550,20251117,강원도,태백시,20250801,1박 2일,모름,직장동료,,,,,,자연 풍경 감상 (산/ 바다 등),F,30대,미혼,미혼,기타/무직,500~700만원 미만
53352674,20251117,대구시,모름,20250814,3박 4일,2명,배우자,,,,,,도시 경관 감상 (건축물/ 거리 등),M,50대,기혼,자녀 성인(막내 대학),경영/관리/전문직,700만원 이상
53353058,20251117,경기도,포천시,20251003,1박 2일,4명,부모/형제/자녀 등 가족,,,,,,자연 풍경 감상 (산/ 바다 등),M,50대,기혼,자녀 성장(막내 중고생),사무/기술직,700만원 이상
53353102,20251117,제주도,서귀포시(시내동)/애월읍/제주시(시내동)/한경면/한림읍,20251006,3박 4일,3명,부모/형제/자녀 등 가족,,,,,,문화-예술 즐기기 (미술관/ 공연 등),M,40대,미혼,미혼,기능/숙련/일반작업직,300~500만원 미만
53353235,20251117,부산시,모름,20250804,3박 4일,3명,친구,,,,,,식도락 (지역 특색/제철 음식),M,50대,기혼,자녀 성인(막내 대학),자영업,700만원 이상
53353572,20251117,서울시,모름,20251115,1박 2일,2명,연인,,,,,,도시 경관 감상 (건축물/ 거리 등),F,30대,미혼,미혼,사무/기술직,모름
53353702,20251117,경상북도,칠곡군,20251011,1박 2일,혼자서,혼자서,,,,,,친지/친구/친척 만나기,M,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,500~700만원 미만
