RESPOND_ID,EXAMIN_YM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,DMSTC_TOUR_TY_VALUE,OVSEA_TOUR_TY_VALUE
53349380,202412,F,50대,경기도,700만원 이상,개별 여행,개별 여행
53349410,202412,F,40대,대구광역시,모름,개별 여행,여행경험없음
53349431,202412,M,50대,인천광역시,300만원 미만,개별 여행,여행경험없음
53349478,202412,F,40대,강원도,300이상500만원 미만,개별 여행,단체 패키지 여행
53349505,202412,F,50대,충청남도(세종시 포함),700만원 이상,개별 여행,여행경험없음
53349508,202412,F,40대,경기도,300이상500만원 미만,개별 여행,여행경험없음
53349528,202412,F,40대,경기도,300이상500만원 미만,개별 여행,여행경험없음
53349534,202412,M,40대,전라북도,300이상500만원 미만,여행경험없음,단체 패키지 여행
53349553,202412,F,50대,부산광역시,700만원 이상,개별 여행,여행경험없음
53349584,202412,F,50대,서울특별시,700만원 이상,개별 여행,여행경험없음
53349587,202412,F,60대,경기도,500이상700만원 미만,에어텔 또는 에어카텔 패키지 여행,에어텔 또는 에어카텔 패키지 여행
53349609,202412,M,50대,서울특별시,300이상500만원 미만,개별 여행,개별 여행
53349621,202412,F,20대,부산광역시,300만원 미만,여행경험없음,개별 여행
53349725,202412,M,60대,광주광역시,500이상700만원 미만,개별 여행,여행경험없음
53349736,202412,M,40대,울산광역시,500이상700만원 미만,개별 여행,여행경험없음
53349819,202412,F,60대,경기도,300만원 미만,개별 여행,여행경험없음
53349854,202412,M,40대,경기도,700만원 이상,여행경험없음,개별 여행
53349860,202412,M,40대,경기도,700만원 이상,개별 여행,여행경험없음
53349883,202412,F,20대,서울특별시,모름,개별 여행,여행경험없음
53349899,202412,F,60대,경기도,300이상500만원 미만,개별 여행,단체 패키지 여행
53349913,202412,M,40대,울산광역시,500이상700만원 미만,개별 여행,개별 여행
53349914,202412,M,40대,경기도,700만원 이상,개별 여행,개별 여행
53349954,202412,F,20대,인천광역시,300만원 미만,개별 여행,여행경험없음
53349965,202412,F,50대,경상북도,700만원 이상,개별 여행,여행경험없음
53350045,202412,F,40대,경상북도,700만원 이상,개별 여행,개별 여행
53350067,202412,M,50대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53350084,202412,F,50대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53350089,202412,F,60대,경상남도,300만원 미만,에어텔 또는 에어카텔 패키지 여행,여행경험없음
53350110,202412,F,50대,인천광역시,300이상500만원 미만,개별 여행,개별 여행
53350124,202412,M,40대,전라남도,300이상500만원 미만,개별 여행,여행경험없음
53350231,202412,M,40대,전라남도,500이상700만원 미만,에어텔 또는 에어카텔 패키지 여행,여행경험없음
53350255,202412,F,50대,부산광역시,300이상500만원 미만,개별 여행,단체 패키지 여행
53350266,202412,M,50대,부산광역시,500이상700만원 미만,개별 여행,여행경험없음
53350277,202412,F,50대,경기도,300이상500만원 미만,개별 여행,여행경험없음
53350289,202412,F,60대,경기도,500이상700만원 미만,개별 여행,개별 여행
53350310,202412,F,60대,인천광역시,500이상700만원 미만,개별 여행,개별 여행
53350313,202412,F,60대,전라남도,500이상700만원 미만,개별 여행,여행경험없음
53350329,202412,F,60대,광주광역시,500이상700만원 미만,개별 여행,단체 패키지 여행
53350331,202412,M,60대,인천광역시,300만원 미만,여행경험없음,개별 여행
53350449,202412,M,60대,강원도,700만원 이상,여행경험없음,개별 여행
53350454,202412,F,40대,제주도,300만원 미만,개별 여행,여행경험없음
53350458,202412,M,50대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음
53350467,202412,M,40대,경기도,700만원 이상,개별 여행,여행경험없음
53350495,202412,F,60대,경기도,700만원 이상,여행경험없음,개별 여행
53350523,202412,M,50대,서울특별시,300이상500만원 미만,개별 여행,여행경험없음
53350580,202412,F,40대,경상북도,300이상500만원 미만,개별 여행,단체 패키지 여행
53350585,202412,F,50대,경기도,700만원 이상,개별 여행,여행경험없음
53350611,202412,F,50대,서울특별시,300이상500만원 미만,여행경험없음,개별 여행
53350633,202412,M,60대,울산광역시,700만원 이상,개별 여행,단체 패키지 여행
53350648,202412,F,30대,서울특별시,700만원 이상,개별 여행,개별 여행
53350671,202412,M,50대,경상남도,300이상500만원 미만,개별 여행,여행경험없음
53350674,202412,F,20대,충청남도(세종시 포함),모름,개별 여행,단체 패키지 여행
53350706,202412,F,60대,서울특별시,700만원 이상,개별 여행,단체 패키지 여행
53350730,202412,F,50대,경기도,300만원 미만,개별 여행,여행경험없음
53350731,202412,F,60대,경기도,500이상700만원 미만,개별 여행,단체 패키지 여행
53350755,202412,F,50대,경기도,500이상700만원 미만,개별 여행,개별 여행
53350771,202412,F,30대,대전광역시,300이상500만원 미만,개별 여행,여행경험없음
53350813,202412,M,60대,경기도,700만원 이상,여행경험없음,단체 패키지 여행
53350888,202412,M,50대,경기도,300이상500만원 미만,개별 여행,여행경험없음
53350891,202412,M,60대,경기도,300이상500만원 미만,개별 여행,여행경험없음
53350936,202412,M,50대,경기도,700만원 이상,개별 여행,여행경험없음
53351030,202412,F,50대,경기도,모름,개별 여행,여행경험없음
53351040,202412,F,30대,경기도,모름,에어텔 또는 에어카텔 패키지 여행,여행경험없음
53351047,202412,M,60대,경상북도,300이상500만원 미만,개별 여행,여행경험없음
53351049,202412,M,50대,경기도,700만원 이상,개별 여행,여행경험없음
53351080,202412,F,50대,경기도,700만원 이상,여행경험없음,개별 여행
53351098,202412,F,50대,경기도,700만원 이상,개별 여행,여행경험없음
53351162,202412,F,30대,서울특별시,500이상700만원 미만,여행경험없음,개별 여행
53351186,202412,F,40대,광주광역시,700만원 이상,개별 여행,에어텔 또는 에어카텔 패키지 여행
53351210,202412,M,30대,경상남도,500이상700만원 미만,개별 여행,여행경험없음
53351266,202412,M,40대,대구광역시,300이상500만원 미만,개별 여행,여행경험없음
53351286,202412,M,30대,부산광역시,모름,개별 여행,개별 여행
53351318,202412,F,50대,부산광역시,모름,개별 여행,여행경험없음
53351322,202412,M,20대,경기도,모름,개별 여행,개별 여행
53351342,202412,F,60대,광주광역시,500이상700만원 미만,에어텔 또는 에어카텔 패키지 여행,여행경험없음
53351355,202412,F,30대,전라남도,300만원 미만,여행경험없음,개별 여행
53351356,202412,F,20대,서울특별시,모름,여행경험없음,에어텔 또는 에어카텔 패키지 여행
53351369,202412,M,40대,서울특별시,500이상700만원 미만,여행경험없음,단체 패키지 여행
53351371,202412,M,40대,대전광역시,700만원 이상,개별 여행,개별 여행
53351390,202412,F,20대,충청북도,모름,에어텔 또는 에어카텔 패키지 여행,여행경험없음
53351409,202412,F,20대,경기도,모름,개별 여행,여행경험없음
53351431,202412,F,60대,인천광역시,300이상500만원 미만,개별 여행,여행경험없음
53351484,202412,M,50대,경기도,700만원 이상,여행경험없음,개별 여행
53351487,202412,F,50대,울산광역시,500이상700만원 미만,개별 여행,단체 패키지 여행
53351493,202412,M,50대,대전광역시,300이상500만원 미만,단체 패키지 여행,여행경험없음
53351500,202412,M,40대,광주광역시,모름,개별 여행,여행경험없음
53351513,202412,F,20대,서울특별시,700만원 이상,개별 여행,여행경험없음
53351536,202412,M,20대,경기도,500이상700만원 미만,여행경험없음,개별 여행
53351553,202412,M,50대,경기도,700만원 이상,개별 여행,개별 여행
53351561,202412,M,60대,경기도,모름,개별 여행,여행경험없음
53351614,202412,F,30대,부산광역시,500이상700만원 미만,개별 여행,여행경험없음
53351639,202412,M,40대,경기도,300이상500만원 미만,여행경험없음,단체 패키지 여행
53351642,202412,F,60대,전라북도,500이상700만원 미만,개별 여행,단체 패키지 여행
53351693,202412,F,30대,부산광역시,500이상700만원 미만,여행경험없음,개별 여행
53351701,202412,F,50대,서울특별시,모름,개별 여행,여행경험없음
53351832,202412,F,50대,강원도,500이상700만원 미만,개별 여행,단체 패키지 여행
53351845,202412,M,60대,대전광역시,300만원 미만,개별 여행,여행경험없음
53351866,202412,F,30대,경상남도,모름,개별 여행,여행경험없음
53351971,202412,M,30대,울산광역시,300이상500만원 미만,개별 여행,여행경험없음
53351988,202412,F,50대,서울특별시,700만원 이상,개별 여행,여행경험없음
53351999,202412,M,50대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음
53352052,202412,F,50대,경기도,300이상500만원 미만,개별 여행,단체 패키지 여행
53352072,202412,M,40대,광주광역시,500이상700만원 미만,개별 여행,여행경험없음
53352106,202412,M,60대,서울특별시,700만원 이상,개별 여행,단체 패키지 여행
53352108,202412,M,50대,부산광역시,모름,개별 여행,여행경험없음
53352116,202412,M,60대,경상북도,700만원 이상,여행경험없음,단체 패키지 여행
53352127,202412,F,40대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53352131,202412,M,50대,부산광역시,모름,개별 여행,개별 여행
53352135,202412,F,40대,경기도,300만원 미만,개별 여행,여행경험없음
53352151,202412,F,60대,충청북도,500이상700만원 미만,개별 여행,단체 패키지 여행
53352188,202412,M,50대,서울특별시,300이상500만원 미만,개별 여행,여행경험없음
53352234,202412,F,40대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음
53352338,202412,M,50대,경기도,모름,개별 여행,개별 여행
53352365,202412,F,50대,경기도,모름,개별 여행,단체 패키지 여행
53352388,202412,M,40대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53352402,202412,M,60대,경기도,700만원 이상,개별 여행,여행경험없음
53352407,202412,M,50대,대전광역시,500이상700만원 미만,개별 여행,여행경험없음
53352416,202412,F,40대,인천광역시,500이상700만원 미만,개별 여행,여행경험없음
53352459,202412,M,60대,경기도,500이상700만원 미만,개별 여행,개별 여행
53352480,202412,M,30대,충청남도(세종시 포함),300이상500만원 미만,개별 여행,여행경험없음
53352496,202412,M,30대,경상남도,300이상500만원 미만,개별 여행,여행경험없음
53352529,202412,F,40대,부산광역시,500이상700만원 미만,개별 여행,여행경험없음
53352551,202412,M,50대,서울특별시,300이상500만원 미만,개별 여행,여행경험없음
53352556,202412,F,60대,경상남도,500이상700만원 미만,개별 여행,여행경험없음
53352561,202412,F,40대,경상북도,모름,개별 여행,여행경험없음
53352564,202412,M,40대,부산광역시,500이상700만원 미만,개별 여행,여행경험없음
53352566,202412,F,60대,경기도,300만원 미만,에어텔 또는 에어카텔 패키지 여행,에어텔 또는 에어카텔 패키지 여행
53352568,202412,F,60대,인천광역시,300이상500만원 미만,개별 여행,단체 패키지 여행
53352586,202412,F,40대,경기도,700만원 이상,개별 여행,개별 여행
53352650,202412,F,50대,경기도,700만원 이상,여행경험없음,개별 여행
53352655,202412,M,40대,경상북도,300이상500만원 미만,개별 여행,여행경험없음
53352700,202412,M,40대,경기도,300만원 미만,개별 여행,여행경험없음
53352733,202412,F,30대,부산광역시,700만원 이상,개별 여행,에어텔 또는 에어카텔 패키지 여행
