RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_COM_NMPR_NM,TOUR_PD_VALUE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM,TOUR_BEGIN_DE_FROM_ERA
53372380,20240527,10~20만원 미만,7~10만원 미만,3~5만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,경상북도,영주시,혼자서,1박 2일,M,50대,기혼,자녀 성장(막내 중고생),사무/기술직,700만원 이상,20240406
53372516,20240527,30~40만원 미만,1만원 미만,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,서울시,모름,2명,2박 3일,F,60대 이상,기혼,자녀 성인(막내 대학),전업주부,500~700만원 미만,20240202
53373015,20240527,10~20만원 미만,1만원 미만,7~10만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,충청북도,괴산군,5명 이상,1박 2일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300만원 미만,20240302
53373637,20240527,40만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,서울시,모름,2명,2박 3일,F,40대,미혼,미혼,자영업,700만원 이상,20240505
53373983,20240527,20~30만원 미만,7~10만원 미만,7~10만원 미만,5~7만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,경상남도,남해군/산청군/하동군,5명 이상,2박 3일,M,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,300~500만원 미만,20240520
53374416,20240527,20~30만원 미만,5~7만원 미만,10만원 이상,5~7만원 미만,1만원 미만,5~7만원 미만,1만원 미만,경기도,연천군,5명 이상,1박 2일,F,40대,기혼,자녀 성장(막내 중고생),전업주부,700만원 이상,20240427
53374624,20240527,30~40만원 미만,10만원 이상,7~10만원 미만,5~7만원 미만,1~3만원 미만,5~7만원 미만,1만원 미만,경상북도,경주시,2명,1박 2일,M,20대,미혼,미혼,사무/기술직,300~500만원 미만,20240413
53375073,20240527,30~40만원 미만,5~7만원 미만,10만원 이상,1만원 미만,1만원 미만,5~7만원 미만,1만원 미만,강원도,양양군,5명 이상,4박 5일,F,50대,기혼,자녀 성인(막내 대학),전업주부,500~700만원 미만,20240229
53375127,20240527,모름,모름,모름,모름,모름,모름,모름,전라북도,전주시,2명,1박 2일,F,20대,미혼,미혼,경영/관리/전문직,300~500만원 미만,20240519
53375667,20240527,30~40만원 미만,10만원 이상,7~10만원 미만,5~7만원 미만,1만원 미만,5~7만원 미만,1~3만원 미만,경기도,남양주시,2명,2박 3일,F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,700만원 이상,20240421
53375691,20240527,10~20만원 미만,1만원 미만,10만원 이상,1만원 미만,1만원 미만,1만원 미만,1만원 미만,대구시,모름,혼자서,2박 3일,F,30대,미혼,미혼,사무/기술직,300만원 미만,20240517
53376511,20240527,10만원 미만,1만원 미만,1~3만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,경상북도,구체적인 지역 모름,2명,1박 2일,M,60대 이상,기혼,자녀 성인(막내 대학),자영업,300~500만원 미만,20240404
53376621,20240527,10~20만원 미만,1만원 미만,3~5만원 미만,1~3만원 미만,3~5만원 미만,3~5만원 미만,1만원 미만,울산시,모름,4명,3박 4일,F,50대,기혼,자녀 성인(막내 대학),경영/관리/전문직,700만원 이상,20240425
53377216,20240527,20~30만원 미만,5~7만원 미만,10만원 이상,1만원 미만,1만원 미만,3~5만원 미만,1만원 미만,전라남도,여수시,5명 이상,1박 2일,M,40대,기혼,신혼기(자녀 없음),기능/숙련/일반작업직,700만원 이상,20240525
53377387,20240527,10~20만원 미만,1만원 미만,3~5만원 미만,5~7만원 미만,1만원 미만,1~3만원 미만,1만원 미만,경상북도,영주시,2명,1박 2일,M,50대,기혼,신혼기(자녀 없음),자영업,300~500만원 미만,20240420
53377413,20240527,20~30만원 미만,1만원 미만,10만원 이상,3~5만원 미만,1만원 미만,5~7만원 미만,1만원 미만,강원도,양양군/인제군,3명,2박 3일,F,50대,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상,20240513
53377438,20240527,30~40만원 미만,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,1~3만원 미만,1만원 미만,강원도,정선군,2명,3박 4일,M,60대 이상,기혼,자녀 성인(막내 대학),판매/서비스직,500~700만원 미만,20240310
55334,20240527,40만원 이상,5~7만원 미만,10만원 이상,10만원 이상,5~7만원 미만,1~3만원 미만,1~3만원 미만,제주도,구좌읍/성산읍/애월읍/조천읍,4명,2박 3일,F,60대 이상,기혼,자녀 성인(막내 대학),사무/기술직,500~700만원 미만,20240302
127818,20240916,모름,모름,모름,모름,모름,모름,모름,경상남도,구체적인 지역 모름,2명,6박 7일 이상,M,30대,미혼,미혼,사무/기술직,모름,20240801
134361,20240916,모름,모름,모름,모름,모름,모름,모름,경기도,양평군,5명 이상,6박 7일 이상,M,60대 이상,기혼,자녀 독립(막내 결혼),기능/숙련/일반작업직,모름,20240831
14388,20240916,모름,모름,모름,모름,모름,모름,모름,경상북도,울진군,5명 이상,1박 2일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),판매/서비스직,모름,20240614
209660,20240916,40만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,5~7만원 미만,1만원 미만,전라남도,여수시,5명 이상,2박 3일,F,60대 이상,기혼,자녀 성인(막내 대학),전업주부,700만원 이상,20240801
212663,20240916,30~40만원 미만,5~7만원 미만,3~5만원 미만,10만원 이상,5~7만원 미만,1~3만원 미만,1만원 미만,제주도,구좌읍/서귀포시(시내동)/성산읍/애월읍/제주시(시내동),3명,1박 2일,M,30대,미혼,미혼,사무/기술직,700만원 이상,20240622
215019,20240916,모름,모름,모름,모름,모름,모름,모름,경상북도,상주시,2명,3박 4일,F,20대,미혼,미혼,판매/서비스직,300만원 미만,20240805
220015,20240916,20~30만원 미만,7~10만원 미만,7~10만원 미만,5~7만원 미만,1~3만원 미만,3~5만원 미만,1만원 미만,강원도,강릉시,혼자서,1박 2일,M,20대,미혼,미혼,사무/기술직,300만원 미만,20240628
278162,20240916,40만원 이상,10만원 이상,10만원 이상,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,강원도,강릉시/속초시,2명,2박 3일,F,20대,미혼,미혼,사무/기술직,300만원 미만,20240823
289713,20240916,모름,모름,모름,모름,모름,모름,모름,전라남도,목포시,혼자서,1박 2일,M,20대,미혼,미혼,판매/서비스직,300만원 미만,20240713
319155,20240916,20~30만원 미만,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,1만원 미만,서울시,모름,혼자서,2박 3일,M,60대 이상,기혼,자녀 독립(막내 결혼),사무/기술직,500~700만원 미만,20240728
321650,20240916,10~20만원 미만,3~5만원 미만,3~5만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,충청북도,제천시,2명,1박 2일,M,30대,미혼,미혼,사무/기술직,모름,20240908
34334,20240916,30~40만원 미만,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,서울시,모름,2명,2박 3일,F,60대 이상,기혼,자녀 성장(막내 중고생),전업주부,500~700만원 미만,20240829
350883,20240916,모름,모름,모름,모름,모름,모름,모름,전라북도,무주군,5명 이상,1박 2일,F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,300~500만원 미만,20240802
352533,20240916,모름,모름,모름,모름,모름,모름,모름,충청북도,단양군,모름,2박 3일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만,20240728
353380,20240916,40만원 이상,10만원 이상,10만원 이상,7~10만원 미만,1만원 미만,10만원 이상,1만원 미만,제주도,서귀포시(시내동),3명,3박 4일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만,20240815
360339,20240916,10~20만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,횡성군,5명 이상,3박 4일,M,40대,미혼,미혼,사무/기술직,300~500만원 미만,20240801
361156,20240916,40만원 이상,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,10만원 이상,1만원 미만,강원도,영월군,3명,3박 4일,M,20대,미혼,미혼,판매/서비스직,모름,20240628
366971,20240916,20~30만원 미만,5~7만원 미만,5~7만원 미만,5~7만원 미만,3~5만원 미만,5~7만원 미만,1~3만원 미만,광주시,모름,4명,1박 2일,F,20대,미혼,미혼,사무/기술직,500~700만원 미만,20240830
369664,20240916,20~30만원 미만,7~10만원 미만,3~5만원 미만,5~7만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,제주도,애월읍/제주시(시내동),혼자서,2박 3일,M,20대,미혼,미혼,사무/기술직,700만원 이상,20240801
383944,20240916,20~30만원 미만,7~10만원 미만,10만원 이상,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,대구시,모름,5명 이상,1박 2일,M,30대,기혼,신혼기(자녀 없음),사무/기술직,300~500만원 미만,20240831
391897,20240916,모름,모름,모름,모름,모름,모름,모름,강원도,강릉시/평창군,4명,1박 2일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상,20240913
393145,20240916,모름,모름,모름,모름,모름,모름,모름,경상남도,합천군,4명,2박 3일,F,20대,미혼,미혼,기능/숙련/일반작업직,500~700만원 미만,20240915
409862,20240916,모름,모름,모름,모름,모름,모름,모름,제주도,제주시(시내동),혼자서,6박 7일 이상,M,20대,미혼,미혼,사무/기술직,모름,20240603
413980,20240916,10~20만원 미만,5~7만원 미만,1~3만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,충청남도,예산군/태안군,2명,1박 2일,M,20대,미혼,미혼,사무/기술직,모름,20240720
419785,20240916,10~20만원 미만,1만원 미만,1~3만원 미만,1~3만원 미만,5~7만원 미만,3~5만원 미만,1만원 미만,경상남도,창원시,2명,1박 2일,F,60대 이상,기혼,자녀 성인(막내 대학),사무/기술직,500~700만원 미만,20240810
424246,20240916,20~30만원 미만,5~7만원 미만,10만원 이상,5~7만원 미만,1~3만원 미만,1만원 미만,1만원 미만,전라남도,여수시,3명,2박 3일,M,20대,미혼,미혼,기능/숙련/일반작업직,700만원 이상,20240722
424725,20240916,모름,모름,모름,모름,모름,모름,모름,서울시,모름,3명,1박 2일,M,20대,미혼,미혼,기능/숙련/일반작업직,모름,20240626
429282,20240916,40만원 이상,10만원 이상,10만원 이상,10만원 이상,1~3만원 미만,3~5만원 미만,5~7만원 미만,부산시,모름,2명,2박 3일,M,20대,미혼,미혼,대학/대학원생,모름,20240720
435483,20240916,20~30만원 미만,1만원 미만,3~5만원 미만,10만원 이상,1~3만원 미만,3~5만원 미만,1만원 미만,경기도,고양시,4명,1박 2일,M,20대,미혼,미혼,대학/대학원생,모름,20240613
443385,20240916,10만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,1~3만원 미만,1만원 미만,경기도,가평군,5명 이상,2박 3일,M,20대,미혼,미혼,대학/대학원생,모름,20240613
444405,20240916,모름,모름,모름,모름,모름,모름,모름,전라남도,여수시,2명,1박 2일,F,20대,미혼,미혼,사무/기술직,300만원 미만,20240816
445256,20240916,20~30만원 미만,5~7만원 미만,10만원 이상,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,강원도,춘천시,5명 이상,1박 2일,F,60대 이상,기혼,자녀 성인(막내 대학),판매/서비스직,300만원 미만,20240814
451492,20240916,20~30만원 미만,5~7만원 미만,5~7만원 미만,1~3만원 미만,5~7만원 미만,5~7만원 미만,3~5만원 미만,경기도,성남시/수원시,2명,3박 4일,M,60대 이상,기혼,자녀 독립(막내 결혼),사무/기술직,300~500만원 미만,20240815
451833,20240916,20~30만원 미만,10만원 이상,1~3만원 미만,5~7만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,강원도,동해시,2명,3박 4일,M,20대,미혼,미혼,대학/대학원생,모름,20240815
452631,20240916,40만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,5~7만원 미만,1만원 미만,강원도,고성군,2명,2박 3일,M,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,300~500만원 미만,20240810
453754,20240916,20~30만원 미만,3~5만원 미만,5~7만원 미만,5~7만원 미만,1~3만원 미만,3~5만원 미만,1~3만원 미만,서울시,모름,5명 이상,4박 5일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),판매/서비스직,700만원 이상,20240817
454553,20240916,10만원 미만,1~3만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,인제군,모름,1박 2일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만,20240815
454599,20240916,20~30만원 미만,5~7만원 미만,1~3만원 미만,3~5만원 미만,3~5만원 미만,5~7만원 미만,1~3만원 미만,부산시,모름,2명,2박 3일,F,20대,기혼,신혼기(자녀 없음),판매/서비스직,300~500만원 미만,20240825
454896,20240916,10만원 미만,1만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,경상북도,고령군,2명,4박 5일,M,20대,미혼,미혼,기타/무직,모름,20240601
455914,20240916,10~20만원 미만,7~10만원 미만,1~3만원 미만,3~5만원 미만,1만원 미만,1만원 미만,3~5만원 미만,경기도,안산시/용인시,혼자서,1박 2일,M,60대 이상,미혼,미혼,사무/기술직,500~700만원 미만,20240717
456090,20240916,40만원 이상,10만원 이상,10만원 이상,10만원 이상,5~7만원 미만,1~3만원 미만,1만원 미만,경기도,동두천시,2명,2박 3일,M,30대,미혼,미혼,사무/기술직,700만원 이상,20240730
456673,20240916,20~30만원 미만,10만원 이상,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,부산시,모름,2명,2박 3일,F,20대,미혼,미혼,사무/기술직,300만원 미만,20240613
456733,20240916,10~20만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,광주시,모름,2명,2박 3일,M,20대,미혼,미혼,기능/숙련/일반작업직,700만원 이상,20240605
457336,20240916,20~30만원 미만,5~7만원 미만,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,전라북도,전주시,2명,2박 3일,F,20대,미혼,미혼,대학/대학원생,모름,20240828
457775,20240916,30~40만원 미만,10만원 이상,10만원 이상,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,대전시,모름,2명,2박 3일,F,20대,미혼,미혼,대학/대학원생,모름,20240613
458694,20240916,40만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,1~3만원 미만,1만원 미만,제주도,남원읍/서귀포시(시내동)/성산읍/애월읍/우도면/제주시(시내동),2명,2박 3일,M,20대,미혼,미혼,대학/대학원생,300~500만원 미만,20240706
458740,20240916,10~20만원 미만,3~5만원 미만,5~7만원 미만,3~5만원 미만,1만원 미만,1~3만원 미만,1~3만원 미만,강원도,삼척시,2명,1박 2일,M,60대 이상,기혼,자녀 독립(막내 결혼),기능/숙련/일반작업직,500~700만원 미만,20240608
460453,20240916,모름,모름,모름,모름,모름,모름,모름,대구시,모름,2명,6박 7일 이상,M,20대,미혼,미혼,기능/숙련/일반작업직,모름,20240806
461570,20240916,30~40만원 미만,5~7만원 미만,10만원 이상,3~5만원 미만,1만원 미만,10만원 이상,1~3만원 미만,강원도,강릉시/고성군/동해시/삼척시/속초시/인제군/춘천시/태백시/홍천군,4명,2박 3일,M,20대,미혼,미혼,대학/대학원생,500~700만원 미만,20240815
