RESPOND_ID,EXAMIN_YM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,DMSTC_TOUR_TY_VALUE,OVSEA_TOUR_TY_VALUE,DMSTC_STYLE_GROUP,OVSEA_STYLE_GROUP,HAS_DMSTC_EXP,HAS_OVSEA_EXP,TRAVEL_SCOPE,EXAMIN_QUARTER
409097,202505,M,30대,충청북도,500이상700만원 미만,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,2
409990,202505,F,60대,경기도,500이상700만원 미만,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,2
410806,202505,M,20대,경기도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
410829,202505,M,20대,경기도,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
411044,202505,F,60대,대전광역시,700만원 이상,에어텔 또는 에어카텔 패키지 여행,에어텔 또는 에어카텔 패키지 여행,패키지여행,패키지여행,True,True,국내외 모두,2
411094,202505,M,20대,경상남도,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
411802,202505,M,30대,서울특별시,500이상700만원 미만,개별 여행,에어텔 또는 에어카텔 패키지 여행,개별여행,패키지여행,True,True,국내외 모두,2
411884,202505,M,30대,경기도,모름,단체 패키지 여행,개별 여행,패키지여행,개별여행,True,True,국내외 모두,2
415766,202505,M,60대,전라남도,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
416574,202505,F,60대,서울특별시,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
417602,202505,M,30대,전라남도,500이상700만원 미만,개별 여행,에어텔 또는 에어카텔 패키지 여행,개별여행,패키지여행,True,True,국내외 모두,2
417866,202505,M,20대,인천광역시,300이상500만원 미만,개별 여행,단체 패키지 여행,개별여행,패키지여행,True,True,국내외 모두,2
417877,202505,M,40대,전라남도,300이상500만원 미만,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,2
420288,202505,F,20대,경기도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
421003,202505,M,30대,서울특별시,모름,단체 패키지 여행,에어텔 또는 에어카텔 패키지 여행,패키지여행,패키지여행,True,True,국내외 모두,2
421282,202505,M,20대,대구광역시,300만원 미만,개별 여행,단체 패키지 여행,개별여행,패키지여행,True,True,국내외 모두,2
421387,202505,M,60대,경상북도,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
421488,202505,F,20대,서울특별시,모름,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,2
422045,202505,M,20대,대전광역시,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
422345,202505,M,20대,서울특별시,700만원 이상,개별 여행,에어텔 또는 에어카텔 패키지 여행,개별여행,패키지여행,True,True,국내외 모두,2
423754,202505,M,60대,서울특별시,700만원 이상,개별 여행,단체 패키지 여행,개별여행,패키지여행,True,True,국내외 모두,2
423757,202505,F,20대,경상북도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
423838,202505,M,20대,경상남도,700만원 이상,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,2
423907,202505,M,20대,대전광역시,모름,여행경험없음,에어텔 또는 에어카텔 패키지 여행,해당사항 없음,패키지여행,False,True,해외만,2
423985,202505,M,20대,서울특별시,500이상700만원 미만,에어텔 또는 에어카텔 패키지 여행,단체 패키지 여행,패키지여행,패키지여행,True,True,국내외 모두,2
423995,202505,M,20대,전라남도,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
424258,202505,M,20대,경기도,모름,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,2
424404,202505,M,20대,대구광역시,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
424422,202505,M,20대,경기도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
425066,202505,M,20대,경상남도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
425439,202505,M,20대,부산광역시,300만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
425624,202505,M,20대,인천광역시,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
426634,202505,F,20대,경상남도,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
427223,202505,M,20대,전라북도,300만원 미만,개별 여행,단체 패키지 여행,개별여행,패키지여행,True,True,국내외 모두,2
428168,202505,M,20대,전라북도,300이상500만원 미만,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,2
428504,202505,M,50대,경기도,700만원 이상,에어텔 또는 에어카텔 패키지 여행,개별 여행,패키지여행,개별여행,True,True,국내외 모두,2
428582,202505,M,20대,서울특별시,모름,개별 여행,단체 패키지 여행,개별여행,패키지여행,True,True,국내외 모두,2
428803,202505,F,20대,경상북도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
429282,202505,M,20대,서울특별시,300이상500만원 미만,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,2
429773,202505,M,20대,광주광역시,모름,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,2
430325,202505,M,20대,서울특별시,모름,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,2
430605,202505,F,20대,서울특별시,300만원 미만,에어텔 또는 에어카텔 패키지 여행,에어텔 또는 에어카텔 패키지 여행,패키지여행,패키지여행,True,True,국내외 모두,2
431072,202505,M,20대,경기도,모름,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,2
432014,202505,M,20대,충청남도(세종시 포함),300만원 미만,여행경험없음,에어텔 또는 에어카텔 패키지 여행,해당사항 없음,패키지여행,False,True,해외만,2
432154,202505,M,20대,경기도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
432229,202505,M,20대,경상남도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
432648,202505,F,60대,인천광역시,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
432979,202505,M,20대,경기도,모름,여행경험없음,에어텔 또는 에어카텔 패키지 여행,해당사항 없음,패키지여행,False,True,해외만,2
433988,202505,M,20대,부산광역시,300만원 미만,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,2
434699,202505,F,60대,경상남도,모름,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,2
436443,202505,M,20대,경기도,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
436470,202505,F,20대,경기도,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
438184,202505,F,60대,경기도,700만원 이상,여행경험없음,단체 패키지 여행,해당사항 없음,패키지여행,False,True,해외만,2
441166,202505,F,60대,강원도,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
442215,202505,F,60대,대구광역시,700만원 이상,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,2
442800,202505,M,20대,인천광역시,300이상500만원 미만,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,2
444723,202505,F,20대,충청남도(세종시 포함),500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
445057,202505,M,20대,경상북도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
446059,202505,F,20대,경기도,700만원 이상,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,2
446972,202505,F,60대,경기도,700만원 이상,단체 패키지 여행,단체 패키지 여행,패키지여행,패키지여행,True,True,국내외 모두,2
448390,202505,F,20대,경기도,700만원 이상,개별 여행,에어텔 또는 에어카텔 패키지 여행,개별여행,패키지여행,True,True,국내외 모두,2
450326,202505,M,30대,경기도,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
451594,202505,M,20대,서울특별시,300이상500만원 미만,단체 패키지 여행,에어텔 또는 에어카텔 패키지 여행,패키지여행,패키지여행,True,True,국내외 모두,2
452072,202505,M,30대,서울특별시,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
452108,202505,F,60대,경기도,모름,여행경험없음,단체 패키지 여행,해당사항 없음,패키지여행,False,True,해외만,2
452316,202505,M,60대,경기도,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
452534,202505,M,30대,대구광역시,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
452906,202505,M,20대,인천광역시,모름,개별 여행,에어텔 또는 에어카텔 패키지 여행,개별여행,패키지여행,True,True,국내외 모두,2
453184,202505,M,50대,전라남도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
453308,202505,F,60대,전라북도,500이상700만원 미만,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,2
453568,202505,F,60대,경상남도,모름,단체 패키지 여행,단체 패키지 여행,패키지여행,패키지여행,True,True,국내외 모두,2
453994,202505,F,60대,전라남도,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
454310,202505,M,30대,경기도,500이상700만원 미만,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,2
454830,202505,M,20대,전라북도,500이상700만원 미만,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,2
455735,202505,M,20대,서울특별시,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
455801,202505,M,20대,경기도,모름,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,2
456018,202505,M,30대,경기도,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
456062,202505,M,30대,인천광역시,300이상500만원 미만,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,2
456711,202505,M,60대,강원도,500이상700만원 미만,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,2
457566,202505,F,20대,전라남도,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
457981,202505,M,30대,경기도,500이상700만원 미만,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,2
458135,202505,F,20대,경기도,모름,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,2
458377,202505,M,20대,경기도,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
458571,202505,F,20대,경상북도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
