RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_CTPRVN_NM,TOUR_BEGIN_DE,TOUR_PD_VALUE,TOUR_COM_NMPR_NM,COM_ONE_TY,TOUR_PURPS_NM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TRIP_DAYS,TOTAL_EXP_MID_MANWON,TRAVEL_STYLE_GROUP,TRAVEL_MONTH,IS_PEAK_SEASON
53351832,20250310,서울시,20250222,1박 2일,2명,배우자,도시 경관 감상 (건축물/ 거리 등),F,50대,기혼,자녀 성인(막내 대학),사무/기술직,40만원 이상,10만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,1만원 미만,2.0,45,소규모 동반,2,False
53351832,20250609,강원도,20250523,1박 2일,2명,배우자,자연 풍경 감상 (산/ 바다 등),F,50대,기혼,자녀 성인(막내 대학),사무/기술직,30~40만원 미만,3~5만원 미만,10만원 이상,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,2.0,35,소규모 동반,5,True
53351832,20250915,인천시,20250704,1박 2일,2명,배우자,도시 경관 감상 (건축물/ 거리 등),F,50대,기혼,자녀 성인(막내 대학),사무/기술직,30~40만원 미만,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,5~7만원 미만,1만원 미만,2.0,35,소규모 동반,7,True
53351832,20251201,대전시,20251004,2박 3일,4명,부모/형제/자녀 등 가족,놀이/테마공원-온천 등 즐기기,F,50대,기혼,자녀 성인(막내 대학),사무/기술직,20~30만원 미만,1~3만원 미만,10만원 이상,3~5만원 미만,1만원 미만,1~3만원 미만,1만원 미만,3.0,25,단체 동반,10,False
53351838,20251124,전라북도,20251018,1박 2일,4명,친구,문화-예술 즐기기 (미술관/ 공연 등),M,40대,기혼,신혼기(자녀 없음),사무/기술직,20~30만원 미만,10만원 이상,1만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,2.0,25,단체 동반,10,False
53351864,20250331,제주도,20250125,2박 3일,2명,부모/형제/자녀 등 가족,친지/친구/친척 만나기,F,50대,기타,자녀 독립(막내 결혼),사무/기술직,30~40만원 미만,1만원 미만,10만원 이상,10만원 이상,1만원 미만,5~7만원 미만,1만원 미만,3.0,35,소규모 동반,1,False
53351864,20250630,제주도,20250408,2박 3일,2명,친구,친지/친구/친척 만나기,F,50대,기타,자녀 독립(막내 결혼),사무/기술직,40만원 이상,1만원 미만,10만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,3.0,45,소규모 동반,4,False
53351864,20250929,강원도,20250909,1박 2일,2명,친구,자연 풍경 감상 (산/ 바다 등),F,50대,기타,자녀 독립(막내 결혼),사무/기술직,20~30만원 미만,1만원 미만,5~7만원 미만,5~7만원 미만,5~7만원 미만,3~5만원 미만,1만원 미만,2.0,25,소규모 동반,9,False
53351864,20251229,제주도,20251014,1박 2일,2명,친구,자연 풍경 감상 (산/ 바다 등),F,60대 이상,기타,자녀 독립(막내 결혼),사무/기술직,40만원 이상,1만원 미만,10만원 이상,10만원 이상,5~7만원 미만,5~7만원 미만,10만원 이상,2.0,45,소규모 동반,10,False
53351898,20250512,경기도,20250401,6박 7일 이상,2명,연인,휴식,F,20대,미혼,미혼,대학/대학원생,30~40만원 미만,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,7.0,35,소규모 동반,4,False
53351898,20251124,인천시,20251004,4박 5일,2명,연인,식도락 (지역 특색/제철 음식),F,20대,미혼,미혼,기타/무직,30~40만원 미만,10만원 이상,10만원 이상,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,5.0,35,소규모 동반,10,False
53351908,20250721,강원도,20250617,2박 3일,2명,부모/형제/자녀 등 가족,휴식,F,50대,기혼,자녀 성장(막내 중고생),사무/기술직,20~30만원 미만,1만원 미만,10만원 이상,3~5만원 미만,5~7만원 미만,1만원 미만,1만원 미만,3.0,25,소규모 동반,6,True
53351911,20250825,경상북도,20250731,6박 7일 이상,3명,부모/형제/자녀 등 가족,휴식,M,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,30~40만원 미만,1만원 미만,10만원 이상,1만원 미만,10만원 이상,1만원 미만,1만원 미만,7.0,35,소규모 동반,7,True
53351911,20251103,전라남도,20250912,1박 2일,5명 이상,친구,휴식,M,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,10~20만원 미만,1만원 미만,1~3만원 미만,1~3만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,2.0,15,단체 동반,9,False
53351919,20250303,인천시,20250215,1박 2일,3명,친구,친지/친구/친척 만나기,F,50대,미혼,미혼,사무/기술직,10~20만원 미만,7~10만원 미만,1~3만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1만원 미만,2.0,15,소규모 동반,2,False
53351939,20250519,제주도,20250417,4박 5일,5명 이상,부모/형제/자녀 등 가족,자연 풍경 감상 (산/ 바다 등),M,40대,기혼,자녀 성장(막내 중고생),자영업,40만원 이상,10만원 이상,5~7만원 미만,10만원 이상,5~7만원 미만,10만원 이상,1만원 미만,5.0,45,단체 동반,4,False
53351939,20250811,강원도,20250705,2박 3일,4명,배우자,식도락 (지역 특색/제철 음식),M,40대,기혼,자녀 성장(막내 중고생),판매/서비스직,20~30만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,3.0,25,단체 동반,7,True
53351957,20251027,강원도,20250927,1박 2일,2명,배우자,휴식,F,50대,기혼,자녀 성장(막내 중고생),전업주부,10~20만원 미만,5~7만원 미만,3~5만원 미만,1만원 미만,1~3만원 미만,1만원 미만,1만원 미만,2.0,15,소규모 동반,9,False
53351964,20250505,경상남도,20250222,2박 3일,2명,배우자,휴식,F,50대,기혼,자녀 성인(막내 대학),기타/무직,30~40만원 미만,10만원 이상,10만원 이상,3~5만원 미만,1~3만원 미만,3~5만원 미만,1~3만원 미만,3.0,35,소규모 동반,2,False
53351965,20250804,부산시,20250801,1박 2일,5명 이상,배우자,휴식,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),판매/서비스직,10~20만원 미만,7~10만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,3~5만원 미만,1만원 미만,2.0,15,단체 동반,8,True
53351971,20250303,강원도,20250222,1박 2일,2명,연인,식도락 (지역 특색/제철 음식),M,30대,미혼,미혼,사무/기술직,10~20만원 미만,5~7만원 미만,10만원 이상,1만원 미만,1만원 미만,1만원 미만,1만원 미만,2.0,15,소규모 동반,2,False
53351971,20250908,강원도,20250906,1박 2일,2명,연인,식도락 (지역 특색/제철 음식),M,30대,미혼,미혼,사무/기술직,10~20만원 미만,3~5만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,2.0,15,소규모 동반,9,False
53351972,20250714,전라남도,20250612,2박 3일,혼자서,혼자서,식도락 (지역 특색/제철 음식),M,40대,미혼,미혼,사무/기술직,40만원 이상,10만원 이상,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,3.0,45,홀로여행,6,True
53351976,20250407,울산시,20250301,2박 3일,2명,연인,식도락 (지역 특색/제철 음식),F,40대,기타,자녀 성장(막내 중고생),판매/서비스직,20~30만원 미만,7~10만원 미만,1~3만원 미만,10만원 이상,1만원 미만,1만원 미만,1만원 미만,3.0,25,소규모 동반,3,False
53351976,20250915,경상남도,20250617,1박 2일,2명,연인,식도락 (지역 특색/제철 음식),F,40대,기타,자녀 성장(막내 중고생),판매/서비스직,10~20만원 미만,7~10만원 미만,5~7만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,2.0,15,소규모 동반,6,True
53351985,20250512,경상북도,20250405,2박 3일,2명,부모/형제/자녀 등 가족,축제-행사 참여,F,50대,기타,자녀 성장(막내 중고생),기타/무직,20~30만원 미만,1만원 미만,10만원 이상,1만원 미만,1만원 미만,10만원 이상,1만원 미만,3.0,25,소규모 동반,4,False
53351985,20251117,경상북도,20251018,1박 2일,2명,부모/형제/자녀 등 가족,도시 경관 감상 (건축물/ 거리 등),F,50대,기타,자녀 성장(막내 중고생),사무/기술직,10~20만원 미만,1만원 미만,10만원 이상,1만원 미만,1만원 미만,1만원 미만,1만원 미만,2.0,15,소규모 동반,10,False
53351986,20250505,부산시,20250321,2박 3일,4명,친구,취미-운동 활동 (등산/ 낚시/ 골프 등),M,50대,기혼,자녀 성인(막내 대학),사무/기술직,40만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,3.0,45,단체 동반,3,False
53351986,20250922,강원도,20250807,2박 3일,4명,친구,취미-운동 활동 (등산/ 낚시/ 골프 등),M,50대,기혼,자녀 성인(막내 대학),경영/관리/전문직,40만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,10만원 이상,1만원 미만,3.0,45,단체 동반,8,True
53351987,20250825,대전시,20250719,1박 2일,2명,배우자,친지/친구/친척 만나기,M,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,10~20만원 미만,1만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,2.0,15,소규모 동반,7,True
53351988,20250721,전라남도,20250416,3박 4일,4명,친구,자연 풍경 감상 (산/ 바다 등),F,50대,기혼,자녀 성인(막내 대학),사무/기술직,30~40만원 미만,10만원 이상,5~7만원 미만,7~10만원 미만,1만원 미만,10만원 이상,1~3만원 미만,4.0,35,단체 동반,4,False
53351989,20251020,부산시,20250923,2박 3일,4명,부모/형제/자녀 등 가족,쇼핑,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),판매/서비스직,30~40만원 미만,10만원 이상,1만원 미만,1만원 미만,10만원 이상,10만원 이상,1만원 미만,3.0,35,단체 동반,9,False
53351998,20251110,경기도,20250830,1박 2일,4명,부모/형제/자녀 등 가족,휴식,M,60대 이상,기혼,자녀 성인(막내 대학),사무/기술직,10~20만원 미만,3~5만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,5~7만원 미만,2.0,15,단체 동반,8,True
53351999,20250901,경기도,20250617,2박 3일,2명,배우자,휴식,M,50대,기혼,신혼기(자녀 없음),자영업,20~30만원 미만,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,3.0,25,소규모 동반,6,True
53352002,20250421,경상북도,20250306,6박 7일 이상,5명 이상,직장동료,자연 풍경 감상 (산/ 바다 등),F,50대,기혼,자녀 유아&성장(막내 입학전~초등생),기능/숙련/일반작업직,40만원 이상,1만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,10만원 이상,7.0,45,단체 동반,3,False
53352003,20250512,전라남도,20250425,1박 2일,2명,친구,휴식,M,50대,기혼,자녀 성장(막내 중고생),경영/관리/전문직,10만원 미만,1만원 미만,3~5만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,2.0,5,소규모 동반,4,False
53352005,20250707,부산시,20250403,1박 2일,2명,부모/형제/자녀 등 가족,자연 풍경 감상 (산/ 바다 등),F,60대 이상,기타,자녀 성인(막내 대학),전업주부,10~20만원 미만,7~10만원 미만,5~7만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,2.0,15,소규모 동반,4,False
53352011,20251124,전라남도,20251006,2박 3일,3명,부모/형제/자녀 등 가족,식도락 (지역 특색/제철 음식),F,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,40만원 이상,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,1만원 미만,3.0,45,소규모 동반,10,False
53352030,20250602,충청남도,20250322,1박 2일,5명 이상,부모/형제/자녀 등 가족,자연 풍경 감상 (산/ 바다 등),M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,10~20만원 미만,3~5만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,2.0,15,단체 동반,3,False
53352041,20250428,강원도,20250304,2박 3일,혼자서,혼자서,도시 경관 감상 (건축물/ 거리 등),M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,40만원 이상,1만원 미만,1만원 미만,1만원 미만,10만원 이상,1만원 미만,1만원 미만,3.0,45,홀로여행,3,False
53352041,20251020,강원도,20250910,6박 7일 이상,혼자서,혼자서,친지/친구/친척 만나기,M,30대,미혼,미혼,자영업,10~20만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,7.0,15,홀로여행,9,False
53352052,20250616,제주도,20250428,3박 4일,2명,부모/형제/자녀 등 가족,자연 풍경 감상 (산/ 바다 등),F,50대,기혼,자녀 성인(막내 대학),전업주부,40만원 이상,5~7만원 미만,10만원 이상,10만원 이상,1~3만원 미만,3~5만원 미만,1~3만원 미만,4.0,45,소규모 동반,4,False
53352052,20250915,제주도,20250623,3박 4일,2명,부모/형제/자녀 등 가족,자연 풍경 감상 (산/ 바다 등),F,50대,기혼,자녀 성인(막내 대학),사무/기술직,30~40만원 미만,7~10만원 미만,5~7만원 미만,10만원 이상,1~3만원 미만,5~7만원 미만,1~3만원 미만,4.0,35,소규모 동반,6,True
53352071,20260105,강원도,20251231,1박 2일,4명,부모/형제/자녀 등 가족,자연 풍경 감상 (산/ 바다 등),M,30대,미혼,미혼,기타/무직,30~40만원 미만,10만원 이상,7~10만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,2.0,35,단체 동반,12,False
53352072,20250908,서울시,20250606,2박 3일,2명,배우자,역사-유적 감상 (유적지/ 박물관 등),M,40대,기혼,신혼기(자녀 없음),사무/기술직,10~20만원 미만,5~7만원 미만,1~3만원 미만,3~5만원 미만,1~3만원 미만,3~5만원 미만,1~3만원 미만,3.0,15,소규모 동반,6,True
53352072,20251229,제주도,20251207,1박 2일,5명 이상,친구,취미-운동 활동 (등산/ 낚시/ 골프 등),M,40대,기혼,신혼기(자녀 없음),사무/기술직,40만원 이상,3~5만원 미만,10만원 이상,10만원 이상,1만원 미만,3~5만원 미만,1만원 미만,2.0,45,단체 동반,12,False
53352079,20250901,강원도,20250814,1박 2일,3명,배우자,자연 풍경 감상 (산/ 바다 등),F,40대,기혼,자녀 성장(막내 중고생),전업주부,20~30만원 미만,10만원 이상,5~7만원 미만,3~5만원 미만,1만원 미만,5~7만원 미만,1만원 미만,2.0,25,소규모 동반,8,True
53352079,20251222,강원도,20251219,1박 2일,3명,배우자,자연 풍경 감상 (산/ 바다 등),F,40대,기혼,자녀 성장(막내 중고생),전업주부,10~20만원 미만,3~5만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,2.0,15,소규모 동반,12,False
53352088,20251229,강원도,20251204,2박 3일,2명,배우자,자연 풍경 감상 (산/ 바다 등),M,60대 이상,기혼,자녀 성인(막내 대학),자영업,10~20만원 미만,5~7만원 미만,5~7만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,3.0,15,소규모 동반,12,False
53352090,20250421,강원도,20250417,2박 3일,3명,친구,자연 풍경 감상 (산/ 바다 등),M,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,20~30만원 미만,5~7만원 미만,10만원 이상,7~10만원 미만,1만원 미만,1~3만원 미만,1~3만원 미만,3.0,25,소규모 동반,4,False
53352090,20250630,강원도,20250422,3박 4일,5명 이상,친구,자연 풍경 감상 (산/ 바다 등),M,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,20~30만원 미만,5~7만원 미만,7~10만원 미만,7~10만원 미만,1만원 미만,1만원 미만,1만원 미만,4.0,25,단체 동반,4,False
53352092,20250331,경상남도,20250301,1박 2일,3명,친구,휴식,F,50대,기혼,자녀 성인(막내 대학),사무/기술직,20~30만원 미만,7~10만원 미만,7~10만원 미만,3~5만원 미만,1만원 미만,3~5만원 미만,1만원 미만,2.0,25,소규모 동반,3,False
53352106,20250804,강원도,20250708,6박 7일 이상,2명,배우자,축제-행사 참여,M,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,30~40만원 미만,10만원 이상,10만원 이상,1만원 미만,5~7만원 미만,1~3만원 미만,7~10만원 미만,7.0,35,소규모 동반,7,True
53352108,20250303,경상북도,20250120,2박 3일,2명,부모/형제/자녀 등 가족,식도락 (지역 특색/제철 음식),M,50대,기혼,자녀 성인(막내 대학),기타/무직,20~30만원 미만,10만원 이상,10만원 이상,1만원 미만,1만원 미만,3~5만원 미만,1만원 미만,3.0,25,소규모 동반,1,False
53352108,20251222,경상남도,20251013,1박 2일,2명,부모/형제/자녀 등 가족,자연 풍경 감상 (산/ 바다 등),M,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,20~30만원 미만,7~10만원 미만,10만원 이상,1만원 미만,1만원 미만,5~7만원 미만,3~5만원 미만,2.0,25,소규모 동반,10,False
