RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_BEGIN_DE,TOUR_PD_VALUE,TOUR_COM_NMPR_NM,COM_ONE_TY,TOUR_PURPS_NM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TOUR_TOT_CT_VALUE_NUM,TOUR_LDGMNT_CT_VALUE_NUM,TOUR_FOOD_CT_VALUE_NUM,TOUR_TRNSPORT_CT_VALUE_NUM,TOUR_SHOPNG_CT_VALUE_NUM,TOUR_ACTVTY_CT_VALUE_NUM,TOUR_ETC_CT_VALUE_NUM,TOUR_PD_VALUE_NUM,TOUR_COM_NMPR_NM_NUM,TRAVEL_MONTH,IS_PEAK_SEASON,TOTAL_EXP_ESTIMATED,TRAVEL_STYLE_GROUP
53370668,20250414,제주도,한림읍,20250301,3박 4일,3명,부모/형제/자녀 등 가족,휴식,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),자영업,700만원 이상,모름,모름,모름,모름,모름,모름,모름,,,,,,,,4.0,3.0,3,False,0.0,소규모동반
53370668,20250811,제주도,한림읍,20250607,4박 5일,4명,배우자,식도락 (지역 특색/제철 음식),F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),자영업,700만원 이상,10~20만원 미만,1만원 미만,5~7만원 미만,1만원 미만,7~10만원 미만,3~5만원 미만,1만원 미만,15.0,0.5,6.0,0.5,8.5,4.0,0.5,5.0,4.0,6,True,20.0,단체동반
53370668,20251208,제주도,애월읍/한림읍,20250905,4박 5일,4명,배우자,휴식,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),자영업,700만원 이상,모름,모름,모름,모름,모름,모름,모름,,,,,,,,5.0,4.0,9,True,0.0,단체동반
53370681,20250602,충청남도,서산시,20250528,3박 4일,4명,친구,식도락 (지역 특색/제철 음식),M,40대,기혼,자녀 성인(막내 대학),판매/서비스직,700만원 이상,20~30만원 미만,5~7만원 미만,10만원 이상,3~5만원 미만,1만원 미만,1~3만원 미만,1만원 미만,25.0,6.0,11.5,4.0,0.5,2.0,0.5,4.0,4.0,5,True,24.5,단체동반
53370685,20250804,제주도,제주시(시내동),20250611,1박 2일,혼자서,혼자서,친지/친구/친척 만나기,M,50대,기혼,자녀 성인(막내 대학),경영/관리/전문직,500~700만원 미만,10~20만원 미만,5~7만원 미만,1만원 미만,7~10만원 미만,1만원 미만,1만원 미만,1만원 미만,15.0,6.0,0.5,8.5,0.5,0.5,0.5,2.0,1.0,6,True,16.5,혼자여행
53370685,20251215,전라북도,고창군,20251013,3박 4일,2명,배우자,식도락 (지역 특색/제철 음식),M,50대,기혼,자녀 성인(막내 대학),경영/관리/전문직,500~700만원 미만,30~40만원 미만,1만원 미만,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,35.0,0.5,11.5,11.5,0.5,0.5,0.5,4.0,2.0,10,False,25.0,소규모동반
53370689,20250526,전라남도,목포시,20250201,1박 2일,5명 이상,직장동료,식도락 (지역 특색/제철 음식),M,50대,기혼,자녀 성장(막내 중고생),사무/기술직,700만원 이상,30~40만원 미만,10만원 이상,10만원 이상,1~3만원 미만,1만원 미만,5~7만원 미만,1만원 미만,35.0,11.5,11.5,2.0,0.5,6.0,0.5,2.0,5.0,2,False,32.0,단체동반
53370695,20250616,부산시,모름,20250512,2박 3일,혼자서,혼자서,친지/친구/친척 만나기,M,50대,기혼,자녀 성인(막내 대학),자영업,500~700만원 미만,10~20만원 미만,1만원 미만,7~10만원 미만,1만원 미만,3~5만원 미만,1만원 미만,1만원 미만,15.0,0.5,8.5,0.5,4.0,0.5,0.5,3.0,1.0,5,True,14.5,혼자여행
53370698,20250324,경상남도,창원시,20250208,1박 2일,4명,배우자,식도락 (지역 특색/제철 음식),F,40대,미혼,미혼,판매/서비스직,모름,40만원 이상,5~7만원 미만,10만원 이상,1만원 미만,10만원 이상,5~7만원 미만,1만원 미만,45.0,6.0,11.5,0.5,11.5,6.0,0.5,2.0,4.0,2,False,36.0,단체동반
53370704,20250901,서울시,모름,20250628,2박 3일,4명,배우자,휴식,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,300~500만원 미만,20~30만원 미만,10만원 이상,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,25.0,11.5,4.0,2.0,0.5,0.5,0.5,3.0,4.0,6,True,19.0,단체동반
53370706,20251013,강원도,삼척시,20250806,1박 2일,4명,배우자,자연 풍경 감상 (산/ 바다 등),F,40대,기혼,자녀 성장(막내 중고생),사무/기술직,500~700만원 미만,10~20만원 미만,3~5만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,15.0,4.0,6.0,2.0,0.5,0.5,0.5,2.0,4.0,8,True,13.5,단체동반
53370720,20250414,충청북도,청주시,20250228,1박 2일,혼자서,혼자서,자연 풍경 감상 (산/ 바다 등),F,60대 이상,기타,자녀 성인(막내 대학),사무/기술직,300~500만원 미만,10만원 미만,1만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1~3만원 미만,5.0,0.5,4.0,2.0,0.5,0.5,2.0,2.0,1.0,2,False,9.5,혼자여행
53370720,20250721,충청북도,청주시,20250524,1박 2일,4명,부모/형제/자녀 등 가족,친지/친구/친척 만나기,F,60대 이상,기타,자녀 성인(막내 대학),기타/무직,300~500만원 미만,모름,모름,모름,모름,모름,모름,모름,,,,,,,,2.0,4.0,5,True,0.0,단체동반
53370720,20260105,충청북도,청주시,20251201,1박 2일,3명,부모/형제/자녀 등 가족,친지/친구/친척 만나기,F,60대 이상,기타,자녀 성인(막내 대학),기타/무직,모름,10만원 미만,1만원 미만,1~3만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,5.0,0.5,2.0,4.0,0.5,0.5,0.5,2.0,3.0,12,False,8.0,소규모동반
53370743,20250922,부산시,모름,20250814,3박 4일,3명,부모/형제/자녀 등 가족,식도락 (지역 특색/제철 음식),F,50대,기혼,자녀 성인(막내 대학),사무/기술직,500~700만원 미만,10~20만원 미만,1만원 미만,7~10만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1만원 미만,15.0,0.5,8.5,2.0,2.0,0.5,0.5,4.0,3.0,8,True,14.0,소규모동반
53370744,20250317,경상북도,경주시/포항시,20250219,5박 6일,3명,부모/형제/자녀 등 가족,역사-유적 감상 (유적지/ 박물관 등),F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만,40만원 이상,7~10만원 미만,10만원 이상,5~7만원 미만,1~3만원 미만,5~7만원 미만,1만원 미만,45.0,8.5,11.5,6.0,2.0,6.0,0.5,6.0,3.0,2,False,34.5,소규모동반
53370744,20250602,경상북도,경주시,20250301,1박 2일,3명,부모/형제/자녀 등 가족,역사-유적 감상 (유적지/ 박물관 등),F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만,30~40만원 미만,10만원 이상,10만원 이상,1만원 미만,3~5만원 미만,5~7만원 미만,1만원 미만,35.0,11.5,11.5,0.5,4.0,6.0,0.5,2.0,3.0,3,False,34.0,소규모동반
53370744,20251201,서울시,모름,20250922,3박 4일,2명,부모/형제/자녀 등 가족,역사-유적 감상 (유적지/ 박물관 등),F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만,30~40만원 미만,10만원 이상,10만원 이상,1~3만원 미만,3~5만원 미만,3~5만원 미만,1만원 미만,35.0,11.5,11.5,2.0,4.0,4.0,0.5,4.0,2.0,9,True,33.5,소규모동반
53370750,20250811,강원도,고성군/양양군,20250804,2박 3일,5명 이상,배우자,휴식,F,40대,기혼,자녀 성장(막내 중고생),사무/기술직,700만원 이상,10~20만원 미만,7~10만원 미만,5~7만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1만원 미만,15.0,8.5,6.0,2.0,2.0,0.5,0.5,3.0,5.0,8,True,19.5,단체동반
53370750,20251110,강원도,강릉시,20251106,1박 2일,4명,직장동료,휴식,F,40대,기혼,자녀 성장(막내 중고생),사무/기술직,700만원 이상,10~20만원 미만,5~7만원 미만,3~5만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,15.0,6.0,4.0,4.0,0.5,0.5,0.5,2.0,4.0,11,False,15.5,단체동반
53370768,20250428,경상남도,창녕군,20250405,1박 2일,2명,배우자,식도락 (지역 특색/제철 음식),F,50대,기혼,자녀 성인(막내 대학),자영업,모름,10~20만원 미만,5~7만원 미만,1만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,15.0,6.0,0.5,6.0,6.0,0.5,0.5,2.0,2.0,4,False,19.5,소규모동반
53370768,20250707,전라북도,고창군,20250628,1박 2일,2명,배우자,자연 풍경 감상 (산/ 바다 등),F,50대,기혼,자녀 성인(막내 대학),자영업,모름,모름,모름,모름,모름,모름,모름,모름,,,,,,,,2.0,2.0,6,True,0.0,소규모동반
53370768,20251027,대구시,모름,20250929,1박 2일,3명,배우자,식도락 (지역 특색/제철 음식),F,50대,기혼,자녀 성인(막내 대학),자영업,500~700만원 미만,10~20만원 미만,5~7만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1~3만원 미만,1만원 미만,15.0,6.0,4.0,0.5,0.5,2.0,0.5,2.0,3.0,9,True,13.5,소규모동반
53370771,20251110,경상북도,안동시,20251006,2박 3일,2명,연인,식도락 (지역 특색/제철 음식),F,50대,기혼,자녀 성장(막내 중고생),사무/기술직,700만원 이상,20~30만원 미만,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,1만원 미만,25.0,11.5,11.5,0.5,0.5,0.5,0.5,3.0,2.0,10,False,25.0,소규모동반
53370782,20250512,강원도,춘천시,20250426,1박 2일,4명,부모/형제/자녀 등 가족,놀이/테마공원-온천 등 즐기기,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),경영/관리/전문직,모름,10만원 미만,1~3만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,5.0,2.0,4.0,2.0,0.5,0.5,0.5,2.0,4.0,4,False,9.5,단체동반
53370782,20251110,충청북도,단양군/충주시(구 청원군 포함),20251108,1박 2일,5명 이상,부모/형제/자녀 등 가족,자연 풍경 감상 (산/ 바다 등),M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),경영/관리/전문직,300~500만원 미만,모름,모름,모름,모름,모름,모름,모름,,,,,,,,2.0,5.0,11,False,0.0,단체동반
53370788,20250630,충청남도,서산시,20250606,2박 3일,4명,배우자,휴식,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),기타/무직,500~700만원 미만,30~40만원 미만,10만원 이상,5~7만원 미만,5~7만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,35.0,11.5,6.0,6.0,6.0,6.0,0.5,3.0,4.0,6,True,36.0,단체동반
53370788,20251110,서울시,모름,20251011,1박 2일,4명,배우자,휴식,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),기타/무직,500~700만원 미만,10만원 미만,1만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,5.0,0.5,2.0,2.0,2.0,2.0,0.5,2.0,4.0,10,False,9.0,단체동반
53370791,20250407,전라남도,구례군,20250322,1박 2일,2명,배우자,축제-행사 참여,F,40대,기혼,자녀 성인(막내 대학),전업주부,700만원 이상,20~30만원 미만,10만원 이상,1~3만원 미만,5~7만원 미만,3~5만원 미만,5~7만원 미만,1~3만원 미만,25.0,11.5,2.0,6.0,4.0,6.0,2.0,2.0,2.0,3,False,31.5,소규모동반
53370803,20251006,충청북도,단양군/충주시(구 청원군 포함),20250705,2박 3일,2명,배우자,휴식,M,40대,기혼,자녀 성장(막내 중고생),사무/기술직,500~700만원 미만,20~30만원 미만,7~10만원 미만,5~7만원 미만,5~7만원 미만,5~7만원 미만,1~3만원 미만,1~3만원 미만,25.0,8.5,6.0,6.0,6.0,2.0,2.0,3.0,2.0,7,True,30.5,소규모동반
53370818,20251215,경기도,양평군,20251116,1박 2일,4명,배우자,휴식,F,50대,기혼,자녀 성인(막내 대학),자영업,700만원 이상,10~20만원 미만,7~10만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,15.0,8.5,2.0,2.0,0.5,0.5,0.5,2.0,4.0,11,False,14.0,단체동반
53370827,20250414,강원도,영월군/원주시/정선군/평창군,20250213,6박 7일 이상,혼자서,혼자서,휴식,F,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,700만원 이상,모름,모름,모름,모름,모름,모름,모름,,,,,,,,7.0,1.0,2,False,0.0,혼자여행
53370839,20251110,경상북도,경주시,20250801,2박 3일,2명,배우자,식도락 (지역 특색/제철 음식),M,40대,기혼,신혼기(자녀 없음),자영업,300만원 미만,모름,모름,모름,모름,모름,모름,모름,,,,,,,,3.0,2.0,8,True,0.0,소규모동반
53370911,20251208,전라남도,광양시,20251025,1박 2일,혼자서,혼자서,휴식,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),기타/무직,300만원 미만,20~30만원 미만,1만원 미만,5~7만원 미만,5~7만원 미만,7~10만원 미만,1~3만원 미만,1만원 미만,25.0,0.5,6.0,6.0,8.5,2.0,0.5,2.0,1.0,10,False,23.5,혼자여행
53370921,20250317,강원도,영월군/태백시,20250210,2박 3일,5명 이상,친구,역사-유적 감상 (유적지/ 박물관 등),F,60대 이상,기타,자녀 독립(막내 결혼),기타/무직,300만원 미만,30~40만원 미만,5~7만원 미만,10만원 이상,5~7만원 미만,1만원 미만,5~7만원 미만,5~7만원 미만,35.0,6.0,11.5,6.0,0.5,6.0,6.0,3.0,5.0,2,False,36.0,단체동반
53370921,20250602,강원도,영월군,20250310,2박 3일,5명 이상,부모/형제/자녀 등 가족,친지/친구/친척 만나기,F,60대 이상,기타,자녀 독립(막내 결혼),기타/무직,300만원 미만,30~40만원 미만,5~7만원 미만,10만원 이상,5~7만원 미만,1만원 미만,5~7만원 미만,3~5만원 미만,35.0,6.0,11.5,6.0,0.5,6.0,4.0,3.0,5.0,3,False,34.0,단체동반
53370921,20250915,충청남도,서천군/예산군,20250908,1박 2일,5명 이상,부모/형제/자녀 등 가족,자연 풍경 감상 (산/ 바다 등),F,60대 이상,기타,자녀 독립(막내 결혼),기타/무직,300~500만원 미만,10~20만원 미만,1~3만원 미만,5~7만원 미만,1~3만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,15.0,2.0,6.0,2.0,4.0,2.0,0.5,2.0,5.0,9,True,16.5,단체동반
53370921,20251208,경기도,포천시,20251125,1박 2일,2명,부모/형제/자녀 등 가족,놀이/테마공원-온천 등 즐기기,F,60대 이상,기타,자녀 독립(막내 결혼),기타/무직,300만원 미만,10~20만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,3~5만원 미만,15.0,2.0,2.0,2.0,2.0,0.5,4.0,2.0,2.0,11,False,12.5,소규모동반
53370932,20250428,인천시,모름,20250320,1박 2일,2명,배우자,휴식,M,60대 이상,기혼,자녀 성인(막내 대학),자영업,500~700만원 미만,모름,모름,모름,모름,모름,모름,모름,,,,,,,,2.0,2.0,3,False,0.0,소규모동반
53370932,20250901,충청남도,태안군,20250830,2박 3일,2명,배우자,식도락 (지역 특색/제철 음식),M,60대 이상,기혼,자녀 성인(막내 대학),기능/숙련/일반작업직,500~700만원 미만,20~30만원 미만,1만원 미만,10만원 이상,7~10만원 미만,1만원 미만,1만원 미만,1~3만원 미만,25.0,0.5,11.5,8.5,0.5,0.5,2.0,3.0,2.0,8,True,23.5,소규모동반
53370946,20250407,경상남도,합천군,20250213,3박 4일,4명,부모/형제/자녀 등 가족,친지/친구/친척 만나기,F,60대 이상,기타,신혼기(자녀 없음),사무/기술직,300~500만원 미만,10만원 미만,1만원 미만,1~3만원 미만,3~5만원 미만,1만원 미만,1~3만원 미만,1만원 미만,5.0,0.5,2.0,4.0,0.5,2.0,0.5,4.0,4.0,2,False,9.5,단체동반
53370946,20250714,경상남도,합천군,20250411,2박 3일,4명,부모/형제/자녀 등 가족,친지/친구/친척 만나기,F,60대 이상,기타,신혼기(자녀 없음),사무/기술직,300~500만원 미만,모름,모름,모름,모름,모름,모름,모름,,,,,,,,3.0,4.0,4,False,0.0,단체동반
53370948,20250818,대전시,모름,20250706,2박 3일,2명,연인,휴식,M,20대,미혼,미혼,대학/대학원생,700만원 이상,20~30만원 미만,5~7만원 미만,10만원 이상,5~7만원 미만,1만원 미만,5~7만원 미만,1만원 미만,25.0,6.0,11.5,6.0,0.5,6.0,0.5,3.0,2.0,7,True,30.5,소규모동반
53370950,20250512,대구시,모름,20250322,1박 2일,모름,부모/형제/자녀 등 가족,휴식,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,모름,모름,모름,모름,모름,모름,모름,모름,,,,,,,,2.0,,3,False,0.0,
53370966,20250421,서울시,모름,20250121,2박 3일,3명,친구,축제-행사 참여,M,20대,미혼,미혼,대학/대학원생,500~700만원 미만,10만원 미만,5~7만원 미만,1만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1만원 미만,5.0,6.0,0.5,2.0,2.0,0.5,0.5,3.0,3.0,1,False,11.5,소규모동반
53370970,20250901,충청북도,괴산군,20250726,1박 2일,5명 이상,친구,자연 풍경 감상 (산/ 바다 등),M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300만원 미만,모름,모름,모름,모름,모름,모름,모름,,,,,,,,2.0,5.0,7,True,0.0,단체동반
53370970,20251201,충청북도,구체적인 지역 모름,20250911,5박 6일,5명 이상,친구,자연 풍경 감상 (산/ 바다 등),M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,모름,10~20만원 미만,7~10만원 미만,1만원 미만,1만원 미만,1만원 미만,1~3만원 미만,1만원 미만,15.0,8.5,0.5,0.5,0.5,2.0,0.5,6.0,5.0,9,True,12.5,단체동반
53370975,20250421,충청남도,아산시,20250412,2박 3일,모름,배우자,놀이/테마공원-온천 등 즐기기,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,500~700만원 미만,10~20만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,3~5만원 미만,15.0,2.0,2.0,2.0,0.5,2.0,4.0,3.0,,4,False,12.5,
53370975,20250728,서울시,모름,20250725,3박 4일,5명 이상,배우자,놀이/테마공원-온천 등 즐기기,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,500~700만원 미만,20~30만원 미만,1만원 미만,10만원 이상,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,25.0,0.5,11.5,6.0,6.0,0.5,0.5,4.0,5.0,7,True,25.0,단체동반
53370975,20251215,제주도,서귀포시(시내동)/제주시(시내동),20251213,3박 4일,5명 이상,배우자,식도락 (지역 특색/제철 음식),F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,500~700만원 미만,40만원 이상,10만원 이상,10만원 이상,10만원 이상,5~7만원 미만,10만원 이상,1만원 미만,45.0,11.5,11.5,11.5,6.0,11.5,0.5,4.0,5.0,12,False,52.5,단체동반
53370993,20260105,경상북도,포항시,20251231,1박 2일,2명,배우자,자연 풍경 감상 (산/ 바다 등),F,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,300~500만원 미만,20~30만원 미만,10만원 이상,5~7만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,25.0,11.5,6.0,6.0,6.0,0.5,0.5,2.0,2.0,12,False,30.5,소규모동반
53371011,20250421,강원도,강릉시,20250103,2박 3일,4명,배우자,자연 풍경 감상 (산/ 바다 등),M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만,모름,모름,모름,모름,모름,모름,모름,,,,,,,,3.0,4.0,1,False,0.0,단체동반
53371011,20250630,경기도,가평군,20250501,1박 2일,5명 이상,부모/형제/자녀 등 가족,놀이/테마공원-온천 등 즐기기,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,모름,20~30만원 미만,7~10만원 미만,7~10만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,25.0,8.5,8.5,2.0,0.5,2.0,0.5,2.0,5.0,5,True,22.0,단체동반
53371011,20250901,경기도,수원시,20250606,1박 2일,4명,배우자,친지/친구/친척 만나기,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,모름,모름,모름,모름,모름,모름,모름,모름,,,,,,,,2.0,4.0,6,True,0.0,단체동반
